CustomerID,Recency,Frequency,Monetary,AvgOrderValue,NumCategories,FirstPurchase,LastPurchase,CustomerAge,AvgSentiment,Cluster,Segment
C11176,170,2,1751.21,134.71,4,2022-12-31,2024-06-14,531,0.6503166666666668,0,Lost / Inactive
C11177,484,1,1023.33,204.67,4,2023-08-05,2023-08-05,0,0.39882500000000004,0,Lost / Inactive
C11178,2,5,3329.56,133.18,6,2023-03-25,2024-11-29,615,0.4929625,0,Lost / Inactive
C11179,3,2,1432.75,204.68,5,2023-12-26,2024-11-28,338,0.7477333333333332,0,Lost / Inactive
C11180,24,5,1135.55,126.17,4,2022-12-09,2024-11-07,699,0.58158,0,Lost / Inactive
C11181,33,4,2474.39,117.83,6,2023-09-14,2024-10-29,411,0.54585,0,Lost / Inactive
C11182,370,2,2308.4,288.55,6,2023-08-20,2023-11-27,99,0.83474,0,Lost / Inactive
C11183,23,20,7896.36,133.84,7,2022-12-13,2024-11-08,696,0.33264193548387094,0,Lost / Inactive
C11184,6,3,2220.22,185.02,7,2023-02-15,2024-11-25,649,0.52008,0,Lost / Inactive
C11185,25,6,1577.03,121.31,7,2022-12-05,2024-11-06,702,-0.08085714285714286,0,Lost / Inactive
C11186,588,4,1827.79,130.56,5,2022-12-27,2023-04-23,117,0.22682000000000002,0,Lost / Inactive
C11187,13,5,2396.0,199.67,5,2022-12-17,2024-11-18,702,0.6432666666666668,0,Lost / Inactive
C11188,491,2,990.89,123.86,5,2023-05-20,2023-07-29,70,0.2467,0,Lost / Inactive
C11189,164,1,343.75,68.75,4,2024-06-20,2024-06-20,0,0.8004,0,Lost / Inactive
C11190,238,4,971.22,161.87,4,2022-12-09,2024-04-07,485,0.8043999999999999,0,Lost / Inactive
C11191,19,5,2445.67,188.13,6,2022-12-09,2024-11-12,704,0.4205571428571429,0,Lost / Inactive
C11192,67,3,723.84,103.41,5,2023-05-05,2024-09-25,509,0.48745,0,Lost / Inactive
C11193,9,15,7149.81,140.19,7,2022-12-27,2024-11-22,696,0.4524666666666667,0,Lost / Inactive
C11194,401,2,1439.53,205.65,6,2023-03-27,2023-10-27,214,0.01319999999999999,0,Lost / Inactive
C11195,180,1,287.93,71.98,4,2024-06-04,2024-06-04,0,0.479725,0,Lost / Inactive
C11196,87,2,319.0,106.33,2,2023-11-22,2024-09-05,288,0.923,0,Lost / Inactive
C11197,149,9,3326.66,123.21,7,2022-12-15,2024-07-05,568,0.41345333333333334,0,Lost / Inactive
C11199,151,3,501.27,125.32,4,2024-05-12,2024-07-03,52,0.058075000000000015,0,Lost / Inactive
C11200,5,6,1749.63,134.59,6,2022-12-01,2024-11-26,726,0.34382,0,Lost / Inactive
C11201,21,1,209.47,69.82,3,2024-11-10,2024-11-10,0,0.0,0,Lost / Inactive
C11202,3,10,2857.6,204.11,5,2022-12-27,2024-11-28,702,0.23768571428571428,0,Lost / Inactive
C11203,5,6,1366.61,97.62,6,2023-04-14,2024-11-26,592,0.3326636363636364,0,Lost / Inactive
C11204,234,1,153.9,153.9,1,2024-04-11,2024-04-11,0,0.0,0,Lost / Inactive
C11205,98,9,1843.75,80.16,7,2022-12-06,2024-08-25,628,0.35541249999999996,0,Lost / Inactive
C11206,648,1,24.48,24.48,1,2023-02-22,2023-02-22,0,0.8176,0,Lost / Inactive
C11207,232,1,371.1,371.1,1,2024-04-13,2024-04-13,0,-0.438,0,Lost / Inactive
C11208,2,2,217.35,108.68,2,2022-12-13,2024-11-29,717,0.8934500000000001,0,Lost / Inactive
C11210,84,4,2209.16,138.07,5,2022-12-12,2024-09-08,636,0.28516363636363634,0,Lost / Inactive
C11211,104,2,698.5,232.83,2,2024-04-03,2024-08-19,138,0.7845,0,Lost / Inactive
C11212,30,3,1212.12,151.51,4,2023-05-09,2024-11-01,542,0.07464000000000001,0,Lost / Inactive
C11213,62,3,1288.78,143.2,3,2022-12-16,2024-09-30,654,0.9038666666666667,0,Lost / Inactive
C11214,237,4,487.33,60.92,5,2023-02-09,2024-04-08,424,0.10468,0,Lost / Inactive
C11215,627,1,711.9,711.9,1,2023-03-15,2023-03-15,0,0.7717,0,Lost / Inactive
C11216,367,3,599.97,149.99,4,2023-05-15,2023-11-30,199,0.0,0,Lost / Inactive
C11217,72,4,2754.94,145.0,6,2023-01-22,2024-09-20,607,0.6972999999999999,0,Lost / Inactive
C11219,502,2,619.48,154.87,2,2022-12-09,2023-07-18,221,0.31106666666666666,0,Lost / Inactive
C11220,249,4,468.93,58.62,5,2023-02-19,2024-03-27,402,0.5098,0,Lost / Inactive
C11221,49,4,2604.56,200.35,7,2022-12-07,2024-10-13,676,0.5319666666666666,0,Lost / Inactive
C11222,495,3,2341.24,156.08,6,2022-12-04,2023-07-25,233,0.24034,0,Lost / Inactive
C11223,2,3,4425.72,170.22,7,2024-03-24,2024-11-29,250,0.5803142857142857,0,Lost / Inactive
C11225,124,2,584.74,146.18,4,2023-12-18,2024-07-30,225,0.5818333333333333,0,Lost / Inactive
C11226,19,6,2785.04,174.06,7,2023-05-05,2024-11-12,557,0.6210363636363637,0,Lost / Inactive
C11227,15,40,21142.1,148.89,7,2022-12-03,2024-11-16,714,0.3762224719101124,0,Lost / Inactive
C11228,182,4,709.91,118.32,4,2022-12-26,2024-06-02,524,0.45294,0,Lost / Inactive
C11229,362,2,762.34,254.11,3,2023-04-06,2023-12-05,243,-0.41015,0,Lost / Inactive
C11230,15,3,1958.25,195.82,6,2024-04-27,2024-11-16,203,0.7186571428571428,0,Lost / Inactive
C11231,20,10,3665.08,122.17,7,2023-01-25,2024-11-11,656,0.3407538461538462,0,Lost / Inactive
C11232,180,4,3186.82,245.14,6,2023-05-07,2024-06-04,394,0.5037666666666666,0,Lost / Inactive
C11233,302,1,184.42,92.21,2,2024-02-03,2024-02-03,0,0.0,0,Lost / Inactive
C11234,76,3,1822.01,151.83,6,2023-07-03,2024-09-16,441,0.4475875,0,Lost / Inactive
C11235,231,6,2914.87,107.96,7,2023-02-24,2024-04-14,415,0.5193,0,Lost / Inactive
C11236,22,4,1672.47,238.92,5,2024-01-14,2024-11-09,300,0.42677499999999996,0,Lost / Inactive
C11237,24,3,2210.82,200.98,5,2023-12-09,2024-11-07,334,0.5486333333333333,0,Lost / Inactive
C11238,245,6,823.3,91.48,4,2023-02-17,2024-03-31,408,0.16718571428571427,0,Lost / Inactive
C11239,14,11,5517.02,204.33,7,2022-12-04,2024-11-17,714,0.48118125,0,Lost / Inactive
C11240,19,11,3149.32,112.48,7,2022-12-23,2024-11-12,690,0.387005,0,Lost / Inactive
C11242,10,6,2665.8,102.53,7,2023-08-26,2024-11-21,453,0.5064666666666667,0,Lost / Inactive
C11243,430,3,3096.78,134.64,6,2022-12-23,2023-09-28,279,0.46392,0,Lost / Inactive
C11244,338,4,1100.57,157.22,3,2023-03-23,2023-12-29,281,0.25099999999999995,0,Lost / Inactive
C11245,357,3,2539.22,149.37,7,2023-03-17,2023-12-10,268,0.42492,0,Lost / Inactive
C11247,28,3,1352.36,104.03,7,2023-07-28,2024-11-03,464,0.5263818181818182,0,Lost / Inactive
C11248,69,4,2773.65,132.08,7,2023-02-08,2024-09-23,593,0.60079,0,Lost / Inactive
C11249,351,3,1388.99,154.33,4,2023-10-04,2023-12-16,73,0.5300571428571429,0,Lost / Inactive
C11250,14,1,48.3,48.3,1,2024-11-17,2024-11-17,0,0.7717,0,Lost / Inactive
C11251,13,5,959.05,119.88,4,2022-12-20,2024-11-18,699,0.8474,0,Lost / Inactive
C11252,30,5,1115.25,123.92,3,2023-03-18,2024-11-01,594,0.27626666666666666,0,Lost / Inactive
C11253,249,1,95.76,95.76,1,2024-03-27,2024-03-27,0,0.0,0,Lost / Inactive
C11254,229,4,526.05,131.51,3,2023-11-08,2024-04-16,160,0.5230333333333334,0,Lost / Inactive
C11255,115,2,1013.55,144.79,4,2024-05-20,2024-08-08,80,-0.07436666666666668,0,Lost / Inactive
C11256,7,6,2161.85,166.3,7,2023-02-28,2024-11-24,635,0.7684555555555556,0,Lost / Inactive
C11257,290,2,72.9,36.45,1,2022-12-06,2024-02-15,436,0.7262,0,Lost / Inactive
C11258,28,5,2432.92,143.11,5,2023-05-14,2024-11-03,539,0.36906363636363637,0,Lost / Inactive
C11259,396,2,709.58,141.92,4,2023-02-04,2023-11-01,270,0.6839500000000001,0,Lost / Inactive
C11260,195,2,223.35,111.68,2,2024-02-11,2024-05-20,99,0.5994,0,Lost / Inactive
C11261,10,8,5330.63,166.58,7,2023-02-25,2024-11-21,635,0.35063809523809525,0,Lost / Inactive
C11262,702,2,173.62,86.81,2,2022-12-24,2022-12-30,6,0.8005333333333334,0,Lost / Inactive
C11263,45,12,3324.56,114.64,7,2022-12-06,2024-10-17,681,0.3546736842105263,0,Lost / Inactive
C11264,126,9,4371.81,136.62,6,2023-02-27,2024-07-28,517,0.46599999999999997,0,Lost / Inactive
C11265,8,6,5032.87,107.08,7,2023-07-10,2024-11-23,502,0.5445,0,Lost / Inactive
C11266,25,22,14842.07,146.95,7,2022-12-10,2024-11-06,697,0.5047807017543859,0,Lost / Inactive
C11268,27,4,1357.21,150.8,6,2023-12-12,2024-11-04,328,0.84236,0,Lost / Inactive
C11269,286,3,1209.06,172.72,6,2023-02-17,2024-02-19,367,0.33696000000000004,0,Lost / Inactive
C11270,256,2,779.86,129.98,3,2023-12-15,2024-03-20,96,0.6795,0,Lost / Inactive
C11271,17,10,5008.89,139.14,7,2022-12-07,2024-11-14,708,0.21269545454545458,0,Lost / Inactive
C11272,338,4,1010.16,112.24,5,2023-03-31,2023-12-29,273,0.4032428571428572,0,Lost / Inactive
C11273,479,2,368.16,184.08,2,2022-12-06,2023-08-10,247,0.836,0,Lost / Inactive
C11274,312,2,316.56,63.31,3,2022-12-03,2024-01-24,417,0.3138,0,Lost / Inactive
C11275,343,2,462.47,115.62,3,2023-11-09,2023-12-24,45,0.8031333333333333,0,Lost / Inactive
C11276,241,4,689.3,137.86,4,2022-12-09,2024-04-04,482,0.112475,0,Lost / Inactive
C11277,218,4,1754.68,134.98,5,2023-03-15,2024-04-27,409,0.7182125,0,Lost / Inactive
C11278,170,11,8022.39,178.28,7,2023-01-06,2024-06-14,525,0.4360233333333333,0,Lost / Inactive
C11279,296,2,1538.75,307.75,4,2023-10-10,2024-02-09,122,0.29768,0,Lost / Inactive
C11280,127,6,980.73,163.46,4,2022-12-15,2024-07-27,590,0.57968,0,Lost / Inactive
C11281,97,1,97.14,97.14,1,2024-08-26,2024-08-26,0,-0.1911333333333333,0,Lost / Inactive
C11282,261,10,6069.15,159.71,7,2022-12-04,2024-03-15,467,0.45708333333333334,0,Lost / Inactive
C11283,344,1,201.09,100.54,2,2023-12-23,2023-12-23,0,0.8499,0,Lost / Inactive
C11285,222,2,324.3,162.15,2,2024-03-02,2024-04-23,52,0.8421,0,Lost / Inactive
C11286,456,4,304.73,60.95,4,2023-02-23,2023-09-02,191,-0.7226,0,Lost / Inactive
C11288,7,18,9162.57,138.83,7,2023-03-15,2024-11-24,620,0.35230196078431375,0,Lost / Inactive
C11289,96,3,4186.33,155.05,7,2023-01-06,2024-08-27,599,0.35561875,0,Lost / Inactive
C11290,726,1,147.9,147.9,1,2022-12-06,2022-12-06,0,0.6486,0,Lost / Inactive
C11291,371,3,925.17,115.65,5,2022-12-22,2023-11-26,339,0.29716000000000004,0,Lost / Inactive
C11292,19,13,8341.44,136.74,7,2022-12-27,2024-11-12,686,0.36758378378378376,0,Lost / Inactive
C11293,372,3,95.8,31.93,2,2023-11-13,2023-11-25,12,0.6634,0,Lost / Inactive
C11294,121,6,2591.79,161.99,5,2022-12-30,2024-08-02,581,0.4465555555555556,0,Lost / Inactive
C11295,178,6,3851.79,167.47,7,2022-12-24,2024-06-06,530,0.456475,0,Lost / Inactive
C11296,369,1,99.94,99.94,1,2023-11-28,2023-11-28,0,0.765,0,Lost / Inactive
C11298,540,1,74.04,74.04,1,2023-06-10,2023-06-10,0,-0.34109999999999996,0,Lost / Inactive
C11299,613,2,986.98,141.0,4,2023-02-28,2023-03-29,29,0.5087166666666666,0,Lost / Inactive
C11300,355,2,746.99,124.5,4,2023-11-20,2023-12-12,22,0.6455428571428572,0,Lost / Inactive
C11301,9,5,1267.66,115.24,6,2023-04-12,2024-11-22,590,0.66388,0,Lost / Inactive
C11302,30,6,1698.34,154.39,7,2023-04-21,2024-11-01,560,0.6739444444444445,0,Lost / Inactive
C11303,3,5,4417.59,163.61,6,2023-04-19,2024-11-28,589,0.5682125,0,Lost / Inactive
C11304,5,2,1537.58,128.13,6,2023-06-04,2024-11-26,541,0.5980714285714287,0,Lost / Inactive
C11305,14,4,4624.71,144.52,7,2022-12-07,2024-11-17,711,0.4754,0,Lost / Inactive
C11306,72,4,1957.41,217.49,5,2023-10-01,2024-09-20,355,0.3299,0,Lost / Inactive
C11307,44,3,1018.17,127.27,5,2023-08-09,2024-10-18,436,0.74005,0,Lost / Inactive
C11308,220,2,535.8,89.3,4,2023-12-11,2024-04-25,136,0.3925666666666667,0,Lost / Inactive
C11309,109,5,1435.09,95.67,6,2022-12-25,2024-08-14,598,0.6484818181818182,0,Lost / Inactive
C11310,654,1,684.38,228.13,3,2023-02-16,2023-02-16,0,0.8017000000000001,0,Lost / Inactive
C11311,22,2,1237.21,123.72,4,2023-07-03,2024-11-09,495,0.06456666666666665,0,Lost / Inactive
C11312,101,4,1682.41,98.97,6,2023-01-06,2024-08-22,594,0.4364928571428571,0,Lost / Inactive
C11313,255,1,866.42,288.81,3,2024-03-21,2024-03-21,0,0.7693666666666666,0,Lost / Inactive
C11314,496,1,268.8,268.8,1,2023-07-24,2023-07-24,0,0.8271,0,Lost / Inactive
C11315,30,16,9029.82,196.3,7,2022-12-24,2024-11-01,678,0.4259162162162162,0,Lost / Inactive
C11316,110,6,2770.39,120.45,7,2023-03-18,2024-08-13,514,0.34911333333333333,0,Lost / Inactive
C11317,305,2,1624.63,135.39,6,2023-06-30,2024-01-31,215,0.5111571428571429,0,Lost / Inactive
C11318,35,2,841.55,140.26,3,2023-04-30,2024-10-27,546,0.38483333333333336,0,Lost / Inactive
C11320,408,2,2618.45,154.03,7,2023-05-07,2023-10-20,166,0.46769999999999995,0,Lost / Inactive
C11321,111,1,388.08,129.36,2,2024-08-12,2024-08-12,0,0.74525,0,Lost / Inactive
C11322,346,3,1476.66,184.58,4,2023-02-17,2023-12-21,307,0.1328,0,Lost / Inactive
C11323,3,2,1061.92,151.7,5,2023-12-31,2024-11-28,333,0.8618600000000001,0,Lost / Inactive
C11324,74,4,954.55,106.06,5,2022-12-14,2024-09-18,644,0.75826,0,Lost / Inactive
C11326,10,14,4190.14,123.24,7,2022-12-01,2024-11-21,721,0.49961,0,Lost / Inactive
C11327,29,6,2080.77,208.08,7,2023-02-16,2024-11-02,625,0.6367714285714285,0,Lost / Inactive
C11328,225,4,1914.44,212.72,5,2022-12-24,2024-04-20,483,0.69612,0,Lost / Inactive
C11329,115,1,21.28,21.28,1,2024-08-08,2024-08-08,0,0.8268,0,Lost / Inactive
C11331,240,5,1407.71,87.98,6,2023-07-22,2024-04-05,258,0.5988100000000001,0,Lost / Inactive
C11332,394,1,151.08,151.08,1,2023-11-03,2023-11-03,0,0.0,0,Lost / Inactive
C11333,157,5,1991.13,99.56,7,2023-09-15,2024-06-27,286,0.39135714285714285,0,Lost / Inactive
C11334,382,4,1939.26,193.93,6,2022-12-29,2023-11-15,321,0.25745,0,Lost / Inactive
C11335,220,1,12.7,12.7,1,2024-04-25,2024-04-25,0,0.0,0,Lost / Inactive
C11336,217,1,2328.23,179.09,6,2024-04-28,2024-04-28,0,0.43895,0,Lost / Inactive
C11338,171,3,2749.81,130.94,6,2022-12-10,2024-06-13,551,0.4886916666666667,0,Lost / Inactive
C11339,166,3,703.35,117.22,5,2023-05-09,2024-06-18,406,0.291075,0,Lost / Inactive
C11340,29,3,323.06,80.76,3,2022-12-24,2024-11-02,679,0.4491,0,Lost / Inactive
C11341,1,5,2217.02,130.41,6,2023-11-01,2024-11-30,395,0.29257777777777777,0,Lost / Inactive
C11342,707,1,126.2,126.2,1,2022-12-25,2022-12-25,0,0.923,0,Lost / Inactive
C11343,146,6,4707.33,174.35,7,2023-02-26,2024-07-08,498,0.32975,0,Lost / Inactive
C11344,15,5,1947.29,162.27,5,2022-12-26,2024-11-16,691,0.3177,0,Lost / Inactive
C11345,102,2,2602.71,153.1,6,2023-12-04,2024-08-21,261,0.55547,0,Lost / Inactive
C11346,356,1,74.8,74.8,1,2023-12-11,2023-12-11,0,0.0,0,Lost / Inactive
C11347,7,23,11792.6,143.81,7,2022-12-07,2024-11-24,718,0.3985723404255319,0,Lost / Inactive
C11348,46,4,2286.63,207.88,6,2022-12-15,2024-10-16,671,0.09291428571428571,0,Lost / Inactive
C11349,226,4,1819.57,129.97,6,2023-02-10,2024-04-19,434,0.731625,0,Lost / Inactive
C11350,273,6,3710.96,168.68,7,2022-12-10,2024-03-03,449,0.587425,0,Lost / Inactive
C11351,86,3,194.66,64.89,2,2023-08-26,2024-09-06,377,0.8989,0,Lost / Inactive
C11352,388,1,781.12,390.56,2,2023-11-09,2023-11-09,0,0.82135,0,Lost / Inactive
C11353,335,1,673.1,224.37,3,2024-01-01,2024-01-01,0,0.41,0,Lost / Inactive
C11354,66,10,5613.66,160.39,7,2023-03-10,2024-09-26,566,0.26658695652173914,0,Lost / Inactive
C11355,19,26,14762.57,143.33,7,2022-12-21,2024-11-12,692,0.35710338983050843,0,Lost / Inactive
C11356,345,3,533.05,76.15,5,2022-12-06,2023-12-22,381,0.5449200000000001,0,Lost / Inactive
C11357,388,4,1234.48,102.87,6,2022-12-10,2023-11-09,334,0.3600125,0,Lost / Inactive
C11358,19,17,9437.73,149.81,7,2022-12-01,2024-11-12,712,0.5415238095238095,0,Lost / Inactive
C11359,34,4,1876.26,144.33,5,2022-12-07,2024-10-28,691,0.38304285714285713,0,Lost / Inactive
C11360,14,4,1933.45,148.73,6,2023-08-23,2024-11-17,452,0.32366249999999996,0,Lost / Inactive
C11361,45,2,258.58,86.19,2,2023-12-21,2024-10-17,301,0.8696333333333334,0,Lost / Inactive
C11362,382,1,61.2,61.2,1,2023-11-15,2023-11-15,0,0.0,0,Lost / Inactive
C11363,20,2,1335.59,333.9,3,2024-11-06,2024-11-11,5,0.2202,0,Lost / Inactive
C11364,210,3,1294.57,184.94,5,2023-07-29,2024-05-05,281,0.86075,0,Lost / Inactive
C11365,20,2,429.74,214.87,2,2023-06-09,2024-11-11,521,0.13710000000000003,0,Lost / Inactive
C11366,83,1,589.92,117.98,3,2024-09-09,2024-09-09,0,0.5296,0,Lost / Inactive
C11367,463,1,1790.9,162.81,7,2023-08-26,2023-08-26,0,0.3229714285714285,0,Lost / Inactive
C11368,18,4,1583.62,197.95,5,2022-12-10,2024-11-13,704,0.38876,0,Lost / Inactive
C11369,5,5,1550.48,110.75,5,2023-04-15,2024-11-26,591,0.52257,0,Lost / Inactive
C11370,78,7,1512.2,126.02,6,2023-03-12,2024-09-14,552,0.3999875,0,Lost / Inactive
C11371,272,2,665.4,110.9,4,2023-12-08,2024-03-04,87,0.21264,0,Lost / Inactive
C11372,69,11,4944.52,149.83,7,2023-01-14,2024-09-23,618,0.47633333333333333,0,Lost / Inactive
C11373,268,6,3102.2,110.79,7,2022-12-21,2024-03-08,443,0.5675809523809524,0,Lost / Inactive
C11374,498,2,648.96,162.24,3,2023-01-12,2023-07-22,191,-0.438,0,Lost / Inactive
C11375,17,3,1875.82,144.29,7,2022-12-20,2024-11-14,695,0.6778375,0,Lost / Inactive
C11376,14,7,9031.14,161.27,7,2022-12-12,2024-11-17,706,0.504042105263158,0,Lost / Inactive
C11377,30,5,3542.47,154.02,7,2023-01-23,2024-11-01,648,0.5549384615384615,0,Lost / Inactive
C11378,19,23,13451.74,154.62,7,2022-12-25,2024-11-12,688,0.2890615384615385,0,Lost / Inactive
C11379,4,9,4457.19,212.25,7,2023-04-20,2024-11-27,587,0.6096866666666667,0,Lost / Inactive
C11380,30,6,4781.13,170.75,7,2023-02-19,2024-11-01,621,0.22401428571428572,0,Lost / Inactive
C11381,21,7,2356.42,157.09,6,2022-12-28,2024-11-10,683,0.29006666666666664,0,Lost / Inactive
C11382,468,1,1410.76,100.77,5,2023-08-21,2023-08-21,0,0.6978000000000001,0,Lost / Inactive
C11383,345,2,684.5,171.12,3,2023-12-01,2023-12-22,21,0.819,0,Lost / Inactive
C11384,267,4,1680.74,140.06,7,2023-03-15,2024-03-09,360,0.4043888888888889,0,Lost / Inactive
C11385,4,5,1941.63,138.69,6,2022-12-01,2024-11-27,727,0.69768,0,Lost / Inactive
C11386,5,4,2423.7,121.19,6,2023-04-12,2024-11-26,594,0.5326500000000001,0,Lost / Inactive
C11387,300,4,311.56,77.89,3,2023-02-28,2024-02-05,342,0.46330000000000005,0,Lost / Inactive
C11388,14,5,2720.82,209.29,6,2022-12-05,2024-11-17,713,0.6243857142857143,0,Lost / Inactive
C11389,378,4,805.33,161.07,4,2023-04-29,2023-11-19,204,0.32846666666666663,0,Lost / Inactive
C11390,353,2,672.22,134.44,4,2022-12-24,2023-12-14,355,0.6648,0,Lost / Inactive
C11391,344,1,102.51,102.51,1,2023-12-23,2023-12-23,0,0.0,0,Lost / Inactive
C11392,140,2,700.65,233.55,3,2023-07-10,2024-07-14,370,0.3596,0,Lost / Inactive
C11393,6,8,3630.33,129.65,6,2023-01-25,2024-11-25,670,0.4575666666666667,0,Lost / Inactive
C11394,3,39,20061.02,153.14,7,2022-12-04,2024-11-28,725,0.49100487804878046,0,Lost / Inactive
C11395,12,2,1065.09,106.51,5,2024-06-03,2024-11-19,169,0.2718375,0,Lost / Inactive
C11396,219,1,786.08,98.26,4,2024-04-26,2024-04-26,0,0.27913333333333334,0,Lost / Inactive
C11397,22,1,1516.42,303.28,4,2024-11-09,2024-11-09,0,0.8722333333333333,0,Lost / Inactive
C11398,158,2,619.09,103.18,4,2023-11-11,2024-06-26,228,0.3595,0,Lost / Inactive
C11399,56,6,2362.66,112.51,7,2022-12-11,2024-10-06,665,0.45389166666666664,0,Lost / Inactive
C11400,669,2,1235.52,123.55,6,2022-12-13,2023-02-01,50,0.6389699999999999,0,Lost / Inactive
C11401,26,5,2892.39,180.77,7,2023-07-19,2024-11-05,475,0.20844615384615384,0,Lost / Inactive
C11402,46,3,2041.13,127.57,6,2023-03-13,2024-10-16,583,0.015218181818181832,0,Lost / Inactive
C11403,5,8,4494.77,154.99,7,2023-01-20,2024-11-26,676,0.45254000000000005,0,Lost / Inactive
C11404,380,3,388.43,64.74,3,2023-03-03,2023-11-17,259,0.15515,0,Lost / Inactive
C11405,25,8,3043.22,126.8,7,2022-12-19,2024-11-06,688,0.1231684210526316,0,Lost / Inactive
C11406,23,2,1040.51,104.05,5,2023-11-20,2024-11-08,354,0.5920428571428572,0,Lost / Inactive
C11407,21,2,1090.29,181.72,4,2024-04-28,2024-11-10,196,0.7598499999999999,0,Lost / Inactive
C11408,249,1,1009.09,126.14,4,2024-03-27,2024-03-27,0,-0.23866666666666667,0,Lost / Inactive
C11409,73,16,7422.74,137.46,7,2022-12-01,2024-09-19,658,0.5013107142857143,0,Lost / Inactive
C11410,153,3,1946.08,162.17,7,2023-03-05,2024-07-01,484,0.48975,0,Lost / Inactive
C11411,651,1,12.9,12.9,1,2023-02-19,2023-02-19,0,0.0,0,Lost / Inactive
C11412,140,6,2701.43,180.1,7,2022-12-03,2024-07-14,589,0.25611818181818186,0,Lost / Inactive
C11413,245,3,2384.79,170.34,5,2023-04-30,2024-03-31,336,0.2849333333333333,0,Lost / Inactive
C11414,175,3,448.75,112.19,4,2023-05-30,2024-06-09,376,0.75695,0,Lost / Inactive
C11415,170,5,1283.26,160.41,4,2023-03-12,2024-06-14,460,-0.23123333333333332,0,Lost / Inactive
C11416,650,1,110.46,110.46,1,2023-02-20,2023-02-20,0,0.8625,0,Lost / Inactive
C11417,168,8,3880.6,125.18,7,2023-01-07,2024-06-16,526,0.38327727272727274,0,Lost / Inactive
C11418,180,1,173.91,173.91,1,2024-06-04,2024-06-04,0,0.0,0,Lost / Inactive
C11419,4,6,1855.22,154.6,6,2023-03-10,2024-11-27,628,0.8071999999999999,0,Lost / Inactive
C11420,1,28,10913.54,145.51,7,2023-03-15,2024-11-30,626,0.4940018867924528,0,Lost / Inactive
C11421,5,4,690.03,98.58,4,2023-05-27,2024-11-26,549,0.78315,0,Lost / Inactive
C11422,83,2,685.4,228.47,2,2024-08-30,2024-09-09,10,0.923,0,Lost / Inactive
C11424,29,2,2083.73,297.68,4,2023-11-13,2024-11-02,355,0.8213799999999999,0,Lost / Inactive
C11425,471,1,367.78,122.59,3,2023-08-18,2023-08-18,0,0.1082,0,Lost / Inactive
C11426,10,12,8896.25,136.87,7,2022-12-03,2024-11-21,719,0.39976666666666666,0,Lost / Inactive
C11427,242,5,4346.22,124.18,7,2023-03-22,2024-04-03,378,0.6676555555555557,0,Lost / Inactive
C11428,21,5,2941.33,183.83,6,2022-12-15,2024-11-10,696,0.2396727272727273,0,Lost / Inactive
C11429,353,3,701.38,175.34,4,2023-11-02,2023-12-14,42,-0.19116666666666668,0,Lost / Inactive
C11430,16,7,3672.86,159.69,6,2023-04-02,2024-11-15,593,0.3136625,0,Lost / Inactive
C11431,14,18,7493.41,156.11,7,2022-12-05,2024-11-17,713,0.2531676470588235,0,Lost / Inactive
C11432,164,6,4611.79,139.75,7,2022-12-16,2024-06-20,552,0.4114294117647059,0,Lost / Inactive
C11433,246,5,1092.24,84.02,7,2023-04-26,2024-03-30,339,0.4669285714285714,0,Lost / Inactive
C11434,178,1,70.33,70.33,1,2024-06-06,2024-06-06,0,0.8792,0,Lost / Inactive
C11435,376,3,2813.25,156.29,6,2023-09-11,2023-11-21,71,0.31743333333333335,0,Lost / Inactive
C11436,379,3,156.97,39.24,2,2022-12-03,2023-11-18,350,0.12782499999999997,0,Lost / Inactive
C11437,288,3,2646.09,139.27,7,2023-09-29,2024-02-17,141,0.31710666666666665,0,Lost / Inactive
C11438,113,2,819.09,74.46,4,2022-12-22,2024-08-10,597,0.39748,0,Lost / Inactive
C11439,230,3,1441.49,102.96,5,2023-07-24,2024-04-15,266,0.46243333333333336,0,Lost / Inactive
C11440,343,1,42.15,42.15,1,2023-12-24,2023-12-24,0,0.0,0,Lost / Inactive
C11441,20,4,700.56,116.76,4,2023-02-27,2024-11-11,623,0.54376,0,Lost / Inactive
C11442,184,4,4239.4,141.31,7,2023-01-13,2024-05-31,504,0.46248181818181816,0,Lost / Inactive
C11443,613,1,100.88,100.88,1,2023-03-29,2023-03-29,0,0.0,0,Lost / Inactive
C11444,86,2,718.63,119.77,5,2023-12-26,2024-09-06,255,0.455,0,Lost / Inactive
C11445,4,4,2313.72,121.77,7,2024-03-28,2024-11-27,244,0.6575818181818183,0,Lost / Inactive
C11446,85,10,4375.62,208.36,7,2022-12-15,2024-09-07,632,0.5452750000000001,0,Lost / Inactive
C11447,238,2,151.08,75.54,1,2023-05-24,2024-04-07,319,0.4404,0,Lost / Inactive
C11449,23,2,105.18,52.59,2,2022-12-20,2024-11-08,689,0.765,0,Lost / Inactive
